budget,homepage,movie_id,movie_status,popularity,release_date,release_year,revenue,runtime,tagline,title,vote_average,vote_count
12500000,null,26688,Released,8.780512,2009-09-09,2009,27206120,101,The Sisters of Theta Pi Are Dying To Keep a Secret.,Sorority Row,5.4,177
6000000,null,28053,Released,6.497285,2009-03-06,2009,6670712,104,Truth is stranger than family,City Island,6.9,113
1250000,null,23730,Released,4.45544,1984-08-31,1984,3412497,88,They're not staying down there anymore!,C.H.U.D.,5.3,62
500000,null,10894,Released,8.650779,2002-01-13,2002,150277,93,Be Careful... She Just Might Take Your Heart.,May,6.3,152
0,null,244772,Released,15.699363,2014-01-18,2014,5284309,90,Family is a cruel joke.,The Skeleton Twins,6.7,292
0,null,26710,Released,4.480167,2004-01-09,2004,51,86,null,My Baby's Daddy,4.3,15
0,null,19150,Released,2.634119,2000-08-21,2000,0,88,null,The Crew,6.4,11
60000000,http://www.afterthesunset.com/,10589,Released,14.113066,2004-11-12,2004,61347797,97,Who will walk away?,After the Sunset,6.0,226
50000000,http://www.sonypictures.com/movies/underworldawakening/,834,Released,49.020046,2006-01-12,2006,111340801,106,My God. Brother, what have you done?,Underworld: Evolution,6.4,1528
25000000,http://www.ontheroad-themovie.com/?lang=en,83770,Released,14.613152,2012-05-22,2012,8784318,137,The best teacher is experience.,On the Road,5.5,301
20000000,http://www.foxsearchlight.com/thedescendants/,65057,Released,40.90393,2011-09-09,2011,177243185,115,The South Pacific ain't that terrific.,The Descendants,6.7,934
14000000,http://www.dasboot.com,387,Released,26.967493,1981-09-16,1981,85000000,149,When the hunters become the hunted,Das Boot,7.9,613
13500000,http://lamiglioreoffertailfilm.it,152742,Released,30.058264,2013-01-01,2013,19255873,124,A Master of Possession. A Crime of Obsession,La migliore offerta,7.7,704
8000000,http://focusfeatures.com/its_kind_of_a_funny_story,43923,Released,13.143045,2010-07-06,2010,6491240,101,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,6.9,672
0,http://www.sonyclassics.com/alltherealgirls/,13132,Released,3.65924,2003-08-01,2003,0,108,Love is a puzzle. These are the pieces.,All the Real Girls,5.9,30
100000000,null,2277,Released,24.939295,1999-12-17,1999,93700000,131,One robot's 200 year journey to become an ordinary man.,Bicentennial Man,6.9,963
53000000,null,4133,Released,28.350529,2001-04-04,2001,83282296,124,Based on a True Story.,Blow,7.4,1317
45000000,null,9826,Released,9.025236,1996-06-06,1996,17300889,100,Slam Evil!,The Phantom,4.7,136
40000000,http://www.sonypictures.com/movies/afewgoodmen/,881,Released,40.379967,1992-12-11,1992,243240178,138,null,A Few Good Men,7.1,877
40000000,null,820,Released,26.82041,1991-12-20,1991,205405498,189,The story that won’t go away.,JFK,7.5,502
35000000,null,10806,Released,11.897925,1997-09-10,1997,0,90,An out-and-out comedy.,In & Out,6.3,177
22000000,null,5902,Released,20.25657,1977-06-15,1977,50750000,175,Out of the sky comes the screen's most incredible spectacle of men and war!,A Bridge Too Far,6.9,207
21150000,null,9290,Released,6.081772,2001-04-12,2001,39438674,92,He heard there was wildlife in L.A. He didn't know how wild.,Crocodile Dundee in Los Angeles,4.7,146
4000000,null,9809,Released,4.59841,2006-11-17,2006,4630045,84,Welcome to the slammer,Let's Go to Prison,5.5,69
1000000,null,12498,Released,14.805264,1996-08-30,1996,24475416,135,A simple man. A difficult choice.,Sling Blade,7.4,231
400000,null,9659,Released,33.142185,1979-04-12,1979,100000000,93,The Maximum Force Of The Future,Mad Max,6.6,1213
1,null,361505,Released,0.094105,2015-07-07,2015,0,90,A story about second, second chances,Me You and Five Bucks,10.0,2
0,null,24575,Released,1.630541,1980-01-01,1980,0,115,They've found the Titanic. There's just one thing left to do...,Raise the Titanic,5.2,21
75000000,null,1439,Released,13.327372,1999-12-16,1999,0,148,null,Anna and the King,6.4,197
150000000,http://www.beemovie.com/,5559,Released,29.332905,2007-10-28,2007,287594577,91,Born to bee wild.,Bee Movie,5.7,1171
100000000,http://www.americangangster.net/,4982,Released,42.361214,2007-11-02,2007,266465037,157,There are two sides to the American dream,American Gangster,7.4,1502
52000000,http://www.valentinesdaymovie.com/,32856,Released,25.41929,2010-02-10,2010,216485654,125,A Love Story. More or Less.,Valentine's Day,5.7,1013
45000000,http://www.johnnyenglishreborn.com/,58233,Released,35.6585,2011-09-15,2011,160078586,101,One man. One mission. No chance.,Johnny English Reborn,6.0,1007
0,http://www.donkeypunchmovie.co.uk/,13429,Released,3.283886,2008-07-18,2008,0,99,This party is going overboard,Donkey Punch,4.5,52
0,http://www.chernobyldiaries.com/,93856,Released,20.649145,2012-05-24,2012,18112929,88,Experience the fallout,Chernobyl Diaries,4.9,483
127500000,null,10567,Released,26.548594,2000-05-19,2000,354248063,82,You have never seen anything like this.,Dinosaur,6.2,542
95000000,null,9383,Released,28.200874,2000-08-04,2000,190213455,112,What would you do if you knew you couldn't be seen?,Hollow Man,5.6,634
35000000,null,119283,Released,28.670477,2013-01-23,2013,46216641,118,To get away clean, you have to play dirty.,Parker,5.7,1455
26000000,null,70436,Released,22.520842,2012-03-09,2012,29657751,111,The only one who can stop a serial killer is the man who inspired him.,The Raven,6.1,426
19000000,null,73191,Released,0.068228,1993-11-24,1993,2119994,93,The joy of the New York City Ballet in an exciting family holiday motion picture.,The Nutcracker,5.6,5
12516654,null,126319,Released,11.103202,2012-12-12,2012,8109160,78,Bonnie and Clyde, Sid and Nancy...,Ernest et Célestine,7.6,142
6000000,null,32275,Released,7.60445,1946-12-31,1946,20400000,144,Emotions . . . As Violent As The Wind-Swept Prairie !,Duel in the Sun,6.2,37
1700000,null,1705,Released,13.315383,1973-06-15,1973,8844595,93,The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!,Battle for the Planet of the Apes,5.5,215
450000,http://www.malevolencemovie.com/,54702,Released,1.077321,2004-09-10,2004,0,90,null,Malevolence,4.9,14
0,null,56930,Released,0.042442,1947-12-27,1947,0,128,Breath-taking Adventure !,Tycoon,6.6,4
0,null,27995,Released,6.722213,1986-08-08,1986,0,84,A Seriously Sexy Comedy,She's Gotta Have It,6.1,25
0,null,14709,Released,9.229999,1999-01-15,1999,0,106,It takes a hero to know what's worth winning.,Varsity Blues,6.0,122
0,http://www.sonyclassics.com/standardoperatingprocedure/,8847,Released,0.888986,2008-02-12,2008,0,117,null,Standard Operating Procedure,6.6,14
0,null,395766,Released,0.042346,2016-04-29,2016,0,200,null,The Secret,0.0,0
0,null,26916,Released,0.099902,2000-10-31,2000,0,106,null,Mercy Streets,5.5,2
150000000,http://iamlegend.warnerbros.com/,6479,Released,70.8674,2007-12-14,2007,585349010,101,The last man on Earth is not alone,I Am Legend,6.9,4853
75000000,http://www.threemusketeers-movie.com/,52451,Released,36.605247,2011-08-31,2011,132274484,110,Every legend has a new beginning.,The Three Musketeers,5.6,924
55000000,http://www.310toyumathefilm.com/,5176,Released,48.80109,2007-09-06,2007,70016220,122,Time waits for one man.,3:10 to Yuma,6.9,1188
15000000,http://www.hoodwinkedthemovie.com,10982,Released,23.98033,2005-12-16,2005,51053787,80,Armed And Dangerously Dumb.,Hoodwinked!,5.9,479
9000000,http://www.veronikadecidestodiethemovie.com/,25968,Released,4.799022,2009-05-16,2009,0,103,For Veronika, confronting death... is discovering life.,Veronika Decides to Die,5.8,75
0,http://www.beerleaguethemovie.com/,14137,Released,1.73892,2006-09-15,2006,0,86,No Gut... No Glory.,Beer League,5.3,22
75000000,null,2253,Released,38.832844,2008-12-25,2008,200276000,121,Many saw evil. They dared to stop it.,Valkyrie,6.7,1173
50000000,null,421,Released,25.237968,2004-12-10,2004,34808403,119,The deeper you go, the weirder life gets.,The Life Aquatic with Steve Zissou,7.1,775
42000000,null,37233,Released,23.736534,1993-06-30,1993,270248367,154,Power can be murder to resist.,The Firm,6.6,501
28000000,null,9778,Released,14.530803,2001-10-05,2001,77516304,90,Sometimes True Love Can Have More Than One Face.,Serendipity,6.6,521
17000000,null,13476,Released,7.701041,2004-01-23,2004,16980098,95,In every love story, there's only room for one leading man.,Win a Date with Tad Hamilton!,5.5,160
2000000,null,55,Released,23.281616,2000-06-16,2000,20908467,154,Love. Betrayal. Death.,Amores perros,7.6,521
950000,null,29146,Released,0.178689,1968-09-23,1968,814666,103,A love story that begins with an incredible experiment!,Charly,6.6,28
0,null,124606,Released,0.918116,1995-09-09,1995,0,98,Sometimes you've got to break the rules,Bang,6.0,1
0,null,10739,Released,8.945081,2003-08-27,2003,0,108,In any relationship one person always does the heavy lifting.,Anything Else,6.2,149
0,null,9441,Released,16.368282,1998-12-25,1998,0,124,Be there for the joy. Be there for the tears. Be there for each other.,Stepmom,6.9,277
9000000,null,137347,Released,9.159265,2013-11-29,2013,0,112,null,Closer to the Moon,6.4,13
500000,null,40769,Released,0.123068,2005-03-01,2005,0,109,null,Mutual Appreciation,6.1,8
0,null,87943,Released,0.025211,2005-09-03,2005,0,104,null,Sisters in Law,7.3,2
110000000,http://www.if-sentinel.com/,80274,Released,45.94834,2013-10-23,2013,125537191,114,This is not a game.,Ender's Game,6.6,2303
80000000,http://www.theinterpretermovie.com/,179,Released,18.69984,2005-04-08,2005,162944923,128,The truth needs no translation.,The Interpreter,6.2,392
50000000,http://escapeplanmovie.com/,107846,Released,44.478043,2013-10-09,2013,122915111,115,No one breaks out alone.,Escape Plan,6.7,1659
18000000,http://www.soulsurferthemovie.com/,43959,Released,19.234673,2011-04-08,2011,47088990,106,When you come back from a loss, beat the odds, and never say never, you find a champion.,Soul Surfer,6.9,342
16000000,http://www.amightyheartmovie.com/,1988,Released,9.717392,2007-01-01,2007,18928871,100,One woman dared to keep hope alive,A Mighty Heart,6.7,95
0,http://www.houseboundthemovie.com/,253306,Released,10.322858,2014-09-04,2014,0,109,Terror Gets Domesticated,Housebound,6.5,358
86000000,null,13483,Released,18.172735,2007-11-28,2007,14373825,84,Every year, one in 700 people wake up during surgery.,Awake,6.3,395
75000000,null,9697,Released,20.219385,2006-07-21,2006,42285169,110,Time is running out for a happy ending.,Lady in the Water,5.3,409
70000000,null,10808,Released,13.543053,2001-06-22,2001,176104344,87,The doctor is in again.,Dr. Dolittle 2,4.9,410
56000000,null,11358,Released,23.438398,2004-04-02,2004,57223890,86,One man will stand up for what's right.,Walking Tall,6.0,381
30000000,null,2755,Released,19.925026,2002-12-13,2002,105834556,125,Schmidt Happens,About Schmidt,6.7,362
15000000,null,17202,Released,2.005111,2007-10-12,2007,55184721,113,Because we complete each other's sentences.,Why Did I Get Married?,6.1,33
11000000,null,10646,Released,7.063053,2001-03-30,2001,23430766,95,The Last Man Standing Gets The Kitty.,Tomcats,4.9,74
0,null,43867,Released,4.021389,1937-09-03,1937,0,101,The most thrilling swordfight ever filmed...,The Prisoner of Zenda,8.4,11
25000000,null,9729,Released,4.051221,2005-10-07,2005,0,107,null,Where the Truth Lies,5.9,66
3000000,null,70006,Released,9.249229,2011-09-13,2011,0,90,null,Never Back Down 2: The Beatdown,5.8,136
2000000,null,14284,Released,3.43159,2007-01-19,2007,0,109,null,In the Shadow of the Moon,7.6,31
1596010,null,55616,Released,0.552361,2002-02-28,2002,0,75,null,Dracula: Pages from a Virgin's Diary,6.9,8
11,null,28932,Released,3.375208,1978-04-26,1978,11,145,null,F.I.S.T.,6.4,29
0,null,29339,Released,5.099923,2002-12-27,2002,0,132,null,Nicholas Nickleby,6.8,49
70000000,http://www.thedilemmamovie.com,44564,Released,14.780634,2011-01-13,2011,67112664,111,Two best friends. Nothing could come between them... or could it?,The Dilemma,5.2,304
66000000,http://www.warhorsemovie.com/,57212,Released,29.505573,2011-12-25,2011,177584879,146,Separated by War. Tested by Battle. Bound by Friendship.,War Horse,7.0,992
32000000,http://www.mgm.com/view/movie/1111/License-to-Kill/,709,Released,28.22119,1989-07-07,1989,156167015,133,His bad side is a dangerous place to be.,Licence to Kill,5.9,541
26000000,http://www.universalstudiosentertainment.com/the-40-year-old-virgin/,6957,Released,38.473732,2005-08-11,2005,109449237,116,The longer you wait, the harder it gets,The 40 Year Old Virgin,6.2,1983
23000000,http://www.herthemovie.com/,152601,Released,53.682365,2013-12-18,2013,47351251,126,A Spike Jonze Love Story,Her,7.9,4097
1000000,http://www.whokilledtheelectriccar.com/,13508,Released,5.323184,2006-08-04,2006,1678874,92,A lack of consumer confidence... or conspiracy?,Who Killed the Electric Car?,7.2,59
0,https://www.facebook.com/pages/Raymond-Did-It/205521879470,228550,Released,0.160779,2011-03-27,2011,0,83,Mom's Pretty Mad At Me,Raymond Did It,3.2,8
207000000,null,254,Released,61.22601,2005-12-14,2005,550000000,187,The eighth wonder of the world.,King Kong,6.6,2337
80000000,null,9562,Released,11.22268,2003-11-26,2003,19480739,116,They had to travel into the past to save the future,Timeline,5.4,318
32000000,null,9294,Released,15.039407,1996-07-05,1996,152036382,123,Some things in life just can't be explained.,Phenomenon,6.2,323
30000000,null,4347,Released,33.369305,2007-08-29,2007,129266061,123,Torn apart by betrayal. Separated by war. Bound by love.,Atonement,7.4,1049
24000000,null,10208,Released,6.589193,1999-07-14,1999,16290976,87,Space. It's not as deep as you think.,Muppets from Space,5.8,92
9000000,null,8069,Released,14.171759,1968-10-10,1968,2500000,98,See Barbarella do her thing!,Barbarella,5.7,146
3800000,null,103663,Released,21.826887,2012-08-28,2012,16800000,115,The lie is spreading.,Jagten,7.9,927
65000,null,9372,Released,10.400603,2004-01-17,2004,28575078,100,The first ever reality-based movie ... everything begins and ends in 30 days!,Super Size Me,6.6,506
0,null,50497,Released,2.805351,2012-01-31,2012,0,86,Set in 1974 and based on true events.,When the Lights Went Out,5.8,49
0,null,34697,Released,1.063615,1982-02-05,1982,0,107,A Controversial Thriller of Murder and Revenge.,Butterfly,5.0,12
0,null,30979,Released,0.465404,2009-11-25,2009,0,93,null,The Horse Boy,5.5,2
75000000,http://www.osmosisjones.com/,12610,Released,10.54544,2001-08-07,2001,13596911,95,Every BODY needs a hero,Osmosis Jones,5.9,228
90000000,null,10674,Released,67.42776,1998-06-18,1998,304320254,88,This time, the princess saves the prince.,Mulan,7.6,2008
75000000,null,1701,Released,45.154633,1997-06-01,1997,224012234,115,They were deadly on the ground; Now they have wings,Con Air,6.5,1270
67000000,null,285923,Released,16.637642,2007-04-06,2007,25037897,191,A double feature that'll tear you in two!,Grindhouse,6.8,459
50000000,null,10533,Released,7.44268,1995-10-13,1995,10382407,135,When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.,The Scarlet Letter,5.5,108
32000000,null,24662,Released,4.098444,1997-03-26,1997,3566637,75,It's a Jungle Out There!,Cats Don't Dance,7.1,24
28000000,null,23483,Released,45.054935,2010-03-22,2010,96188903,117,Shut up. Kick ass.,Kick-Ass,7.1,4645
15000000,null,11778,Released,19.786392,1978-12-08,1978,50000000,183,One of the most important and powerful films of all time!,The Deer Hunter,7.8,921
14000000,null,47890,Released,0.310513,1981-02-11,1981,439564,118,Someone is hunting tourists out of season.,Sphinx,6.0,2
11000000,null,907,Released,12.854853,1965-12-22,1965,111858363,197,Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.,Doctor Zhivago,7.4,247
8000000,http://www.anotheryear-movie.com/,44009,Released,7.235794,2010-11-05,2010,18124262,129,null,Another Year,7.0,97
8000000,null,13072,Released,4.090382,2007-04-30,2007,458232,99,Not made to be broken,Brooklyn Rules,5.8,18
2000000,null,43947,Released,26.28184,2010-06-17,2010,572809,108,It's Date Night,I Spit on Your Grave,6.3,519
0,null,11065,Released,4.146752,2001-08-31,2001,16017403,95,Trust. Seduction. Betrayal.,O,5.8,75
15000000,null,253450,Released,8.142166,2015-08-27,2015,632542,105,null,刺客聶隱娘,6.6,157
0,null,41248,Released,2.351706,2009-03-18,2009,0,105,null,La Fille du RER,5.6,10
0,null,40880,Released,0.165367,2001-06-29,2001,0,124,null,Pandaemonium,4.5,2
