"movie_id","person_id","department_id","job"
72105,1455518,10,"Animation"
72105,1455521,10,"Animation"
72105,1455522,10,"Animation"
72105,1455523,10,"Animation"
72105,1455524,10,"Animation"
72105,1455525,10,"Animation"
72105,1455526,10,"Animation"
72105,1455528,10,"Animation"
72105,1455529,10,"Animation"
72105,1455530,10,"Animation"
72105,1455531,10,"Animation"
72105,1455532,10,"Animation"
72105,1455533,10,"Animation"
72105,1455534,10,"Animation"
72105,1455535,10,"Animation"
72105,1455536,10,"Animation"
72105,1455537,10,"Animation"
72105,1455539,10,"Animation"
72105,1455540,10,"Animation"
72105,1455541,10,"Animation"
72105,1455542,10,"Animation"
72105,1534987,6,"Sound mixer"
72105,1555208,6,"Music Editor"
72105,1555209,6,"Music Supervisor"
72105,1555210,6,"Orchestrator"
72105,1713277,10,"Animation"
109443,15017,8,"Makeup Artist"
109443,23659,4,"Screenplay"
109443,41039,3,"Producer"
109443,55710,2,"Director"
109443,55710,4,"Screenplay"
109443,65245,6,"Original Music Composer"
109443,65246,6,"Original Music Composer"
109443,68016,6,"Orchestrator"
37686,488,3,"Producer"
37686,6052,3,"Casting"
37686,14352,8,"Costume Design"
37686,15344,2,"Director"
37686,15344,3,"Producer"
37686,15344,4,"Writer"
37686,15347,6,"Original Music Composer"
37686,15349,5,"Editor"
37686,15350,5,"Editor"
37686,17284,1,"Director of Photography"
37686,23787,8,"Makeup Department Head"
37686,28977,3,"Producer"
37686,51987,7,"Production Design"
37686,73348,7,"Set Decoration"
37686,765144,3,"Casting"
37686,1195362,7,"Art Direction"
37686,1274289,3,"Casting"
37686,1321000,8,"Costume Supervisor"
187017,546,3,"Casting"
187017,5666,6,"Original Music Composer"
187017,11874,3,"Producer"
187017,21007,3,"Producer"
187017,21007,4,"Story"
187017,21592,8,"Costume Design"
187017,22303,5,"Editor"
187017,39038,7,"Production Design"
187017,38673,3,"Producer"
187017,39124,7,"Set Decoration"
187017,52681,3,"Executive Producer"
187017,54164,1,"Director of Photography"
187017,58744,4,"Screenplay"
187017,58744,4,"Story"
187017,59918,4,"Screenplay"
187017,107446,2,"Director"
187017,107446,3,"Executive Producer"
187017,110019,3,"Executive Producer"
187017,155267,2,"Director"
187017,155267,3,"Executive Producer"
187017,187214,3,"Executive Producer"
187017,187214,3,"Unit Production Manager"
187017,935278,3,"Casting"
187017,970033,5,"Editor"
187017,1074867,3,"Executive Producer"
187017,1090787,4,"Screenplay"
187017,1316599,8,"Makeup Department Head"
187017,1324794,8,"Costume Supervisor"
187017,1451245,9,"Second Unit Cinematographer"
187017,1530088,6,"Music Supervisor"
187017,1530137,5,"Assistant Editor"
187017,1530138,5,"First Assistant Editor"
187017,1530150,8,"Key Hair Stylist"
187017,1618901,9,"Set Medic"
302699,434,3,"Casting"
302699,436,3,"Casting"
302699,10572,6,"Music"
302699,6191,7,"Set Decoration"
302699,8181,3,"Producer"
302699,10397,8,"Costume Design"
302699,19282,3,"Producer"
302699,10830,3,"Executive Producer"
302699,27105,3,"Executive Producer"
302699,37933,4,"Writer"
302699,53811,7,"Production Design"
302699,54164,9,"Cinematography"
302699,57430,3,"Executive Producer"
302699,57633,4,"Screenplay"
302699,57633,2,"Director"
302699,59421,3,"Producer"
302699,63223,3,"Producer"
302699,63263,3,"Co-Producer"
302699,111456,5,"Editor"
302699,198150,4,"Screenplay"
302699,198150,4,"Story"
302699,928158,6,"Music"
302699,1002554,8,"Makeup Artist"
302699,1309209,8,"Makeup Department Head"
302699,1367491,9,"Property Master"
302699,1371064,6,"Foley"
302699,1397011,3,"Executive Producer"
302699,1406084,9,"Property Master"
302699,1419090,8,"Key Hair Stylist"
302699,1419095,7,"Construction Coordinator"
302699,1419099,7,"Leadman"
302699,1451219,3,"Executive Producer"
302699,1454295,4,"Screenplay"
302699,1454295,4,"Story"
302699,1457949,7,"Art Direction"
302699,1464957,8,"Makeup Artist"
302699,1466097,3,"Co-Producer"
302699,1527656,3,"Executive Producer"
302699,1532070,7,"Painter"
302699,1536976,5,"Editor"
302699,1537105,8,"Makeup Artist"
302699,1543203,7,"Art Direction"
302699,1546957,3,"Co-Producer"
302699,1552205,6,"First Assistant Sound Editor"
302699,1608760,7,"Art Department Coordinator"
302699,1630616,8,"Hairstylist"
302699,1662730,8,"Hair Department Head"
302699,1681357,9,"Picture Car Coordinator"
302699,1729079,8,"Hairstylist"
302699,1729080,8,"Hairstylist"
302699,1729081,3,"Production Supervisor"
302699,1729084,9,"Carpenter"
302699,1729085,9,"Carpenter"
302699,1729086,9,"Carpenter"
302699,1729087,7,"Greensman"
302699,1729089,7,"Art Department Coordinator"
302699,1729090,9,"Propmaker"
302699,1729090,9,"Prop Maker"
302699,1729091,9,"Prop Maker"
302699,1729092,7,"Greensman"
302699,1729093,9,"Carpenter"
302699,1729094,7,"Set Designer"
302699,1729095,7,"Set Designer"
302699,1729096,7,"Art Department Coordinator"
274167,1589,6,"Original Music Composer"
274167,10397,8,"Costume Design"
274167,10426,3,"Executive Producer"
274167,11506,1,"Director of Photography"
274167,13626,7,"Set Decoration"
274167,23659,3,"Producer"
274167,37012,5,"Editor"
274167,54585,7,"Production Design"
274167,55710,4,"Screenplay"
274167,55710,3,"Producer"
274167,56461,3,"Executive Producer"
274167,74619,2,"Director"
274167,74619,3,"Executive Producer"
274167,80175,3,"Executive Producer"
274167,99410,4,"Screenplay"
274167,99410,3,"Producer"
274167,179974,3,"Executive Producer"
274167,202648,4,"Screenplay"
274167,202648,4,"Story"
274167,212576,3,"Producer"
274167,224530,5,"Editor"
274167,1011958,7,"Supervising Art Director"
274167,1027545,3,"Executive Producer"
274167,1027550,3,"Executive Producer"
224141,8384,7,"Set Decoration"
224141,557,8,"Costume Design"
224141,647,1,"Director of Photography"
224141,6410,3,"Casting"
224141,4248,7,"Production Design"
224141,4183,9,"Thanks"
224141,8412,8,"Makeup Artist"
224141,8412,8,"Hairstylist"
224141,9160,6,"Music Editor"
224141,9160,6,"Music Supervisor"
224141,10122,9,"Thanks"
224141,17633,2,"Director"
224141,17633,3,"Producer"
224141,10876,3,"Producer"
224141,10876,3,"Unit Production Manager"
224141,23425,7,"Supervising Art Director"
224141,23485,3,"Producer"
224141,32491,8,"Makeup Artist"
224141,32491,8,"Hairstylist"
224141,52164,8,"Hair Designer"
224141,52164,8,"Makeup Designer"
224141,58855,3,"Casting"
224141,60790,6,"Orchestrator"
224141,92389,6,"Sound Effects Editor"
224141,75375,8,"Makeup Artist"
224141,52154,6,"Songs"
224141,52154,6,"Music"
224141,52154,4,"Musical"
224141,90037,4,"Screenplay"
224141,90037,4,"Musical"
224141,117842,6,"Supervising Sound Editor"
224141,121729,7,"Art Direction"
224141,158916,6,"Sound Re-Recording Mixer"
224141,928389,5,"Dialogue Editor"
224141,1020057,3,"Casting"
224141,1026197,6,"Music Supervisor"
224141,1079083,3,"Production Coordinator"
224141,1255687,3,"Producer"
224141,1296445,7,"Art Direction"
224141,1324462,8,"Costume Supervisor"
224141,1335539,7,"Art Direction"
224141,1338113,1,"Camera Operator"
224141,1340767,5,"Dialogue Editor"
224141,1368849,5,"Editor"
224141,1373729,2,"Script Supervisor"
224141,1383288,5,"Dialogue Editor"
224141,1390340,9,"Special Effects Coordinator"
224141,1393883,1,"Still Photographer"
224141,1395024,6,"Sound Re-Recording Mixer"
224141,1399065,10,"Visual Effects Supervisor"
224141,1402037,6,"Music Editor"
224141,1402096,1,"Camera Operator"
224141,1402096,1,"Steadicam Operator"
224141,1402921,8,"Makeup Artist"
224141,1402921,8,"Hairstylist"
224141,1406595,9,"Post Production Supervisor"
224141,1411061,9,"Stunt Coordinator"
224141,1411077,3,"Unit Production Manager"
224141,1411077,3,"Co-Producer"
224141,1411320,8,"Makeup Artist"
224141,1411320,8,"Hairstylist"
224141,1420154,6,"Supervising Sound Editor"
224141,1422812,9,"Property Master"
224141,1456410,11,"Gaffer"
224141,1457306,8,"Makeup Artist"
224141,1457306,8,"Hairstylist"
224141,1538231,6,"Sound Effects Editor"
224141,1583827,10,"Visual Effects Supervisor"
224141,1685973,3,"Co-Producer"
224141,1685990,3,"Production Supervisor"
224141,1685991,6,"Production Sound Mixer"
224141,1685993,10,"Special Effects Supervisor"
224141,1685994,4,"Storyboard"
224141,1685995,8,"Assistant Costume Designer"
224141,1685996,6,"Boom Operator"
224141,1686002,9,"Unit Publicist"
74465,10567,4,"Screenplay"
74465,11649,2,"Director"
74465,11649,4,"Screenplay"
50646,1899,3,"Producer"
50646,4495,3,"Producer"
50646,6044,3,"Casting"
50646,9654,9,"Stunt Coordinator"
50646,8846,1,"Director of Photography"
50646,10394,5,"Editor"
50646,15892,4,"Screenplay"
50646,16177,6,"Sound Re-Recording Mixer"
50646,14753,3,"Executive Producer"
50646,14753,3,"Unit Production Manager"
50646,21747,7,"Production Design"
50646,33455,7,"Art Direction"
50646,27266,7,"Set Decoration"
50646,23486,6,"Original Music Composer"
50646,54704,3,"Executive Producer"
50646,56411,2,"Director"
50646,56412,2,"Director"
50646,66513,3,"Associate Producer"
50646,83085,6,"Sound Effects Editor"
50646,567205,6,"Orchestrator"
50646,965666,8,"Costume Design"
50646,1031656,6,"Original Music Composer"
50646,1077483,3,"Production Supervisor"
50646,1192700,6,"Music Supervisor"
50646,1215080,3,"Executive Producer"
50646,1293529,1,"Still Photographer"
50646,1342669,2,"Script Supervisor"
50646,1377220,6,"Sound Re-Recording Mixer"
50646,1395463,1,"Camera Operator"
50646,1404716,6,"Supervising Sound Editor"
50646,1404717,6,"Supervising Sound Editor"
50646,1413092,5,"Dialogue Editor"
50646,1425343,5,"Dialogue Editor"
50646,1425395,6,"Music Editor"
50646,1425395,6,"Music Supervisor"
50646,1452643,8,"Key Hair Stylist"
50646,1550268,6,"Sound mixer"
50646,1555641,3,"Co-Producer"
50646,1555643,1,"First Assistant Camera"
50646,1555644,7,"Art Department Coordinator"
50646,1555645,8,"Assistant Costume Designer"
60308,287,3,"Producer"
60308,555,7,"Set Decoration"
60308,559,1,"Director of Photography"
60308,6410,3,"Casting"
60308,2260,4,"Screenplay"
60308,2997,3,"Executive Producer"
60308,4767,3,"Producer"
60308,10575,7,"Production Design"
60308,5345,2,"Director"
60308,5359,6,"Original Music Composer"
60308,5361,5,"Editor"
60308,8705,7,"Art Direction"
60308,8760,6,"Music Editor"
60308,9493,8,"Costume Supervisor"
60308,13102,9,"Special Effects"
60308,13520,4,"Screenplay"
60308,31270,3,"Producer"
60308,35180,3,"Executive Producer"
60308,113046,6,"Sound Re-Recording Mixer"
60308,66692,8,"Hair Department Head"
60308,64841,3,"Executive Producer"
60308,92371,6,"Supervising Sound Editor"
60308,92371,6,"Sound Re-Recording Mixer"
60308,74567,3,"Unit Production Manager"
60308,91854,8,"Makeup Department Head"
60308,136186,4,"Novel"
60308,554533,6,"Boom Operator"
60308,587813,3,"Co-Producer"
60308,1023713,8,"Costume Design"
60308,1195362,7,"Art Direction"
60308,1324649,3,"Executive Producer"
60308,1324651,4,"Story"
60308,1324652,1,"Still Photographer"
60308,1357066,1,"Camera Operator"
60308,1378752,7,"Art Department Coordinator"
60308,1387252,9,"Stunt Coordinator"
60308,1395290,2,"Script Supervisor"
60308,1395446,6,"Sound Re-Recording Mixer"
60308,1401604,8,"Wigmaker"
60308,1408311,5,"Dialogue Editor"
60308,1409283,9,"Unit Publicist"
60308,1411856,6,"Music Editor"
60308,1415965,5,"Dialogue Editor"
60308,1435660,5,"First Assistant Editor"
60308,1494761,2,"Assistant Director"
60308,1535087,9,"Special Effects"
60308,1545387,3,"Production Supervisor"
60308,1550832,6,"Sound mixer"
60308,1599285,3,"Executive In Charge Of Production"
225574,1091,3,"Producer"
225574,2031,3,"Casting"
225574,2532,3,"Casting"
225574,5546,5,"Editor"
225574,9648,7,"Production Design"
225574,9039,6,"Original Music Composer"
225574,32904,7,"Art Direction"
225574,50462,8,"Costume Design"
225574,59521,2,"Director"
225574,59528,1,"Director of Photography"
225574,62011,3,"Producer"
225574,587802,3,"Producer"
225574,957661,7,"Set Decoration"
225574,1119658,10,"VFX Artist"
225574,1178792,6,"Other"
225574,1211005,4,"Screenplay"
225574,1211005,4,"Story"
225574,1211006,4,"Screenplay"
225574,1211006,4,"Story"
225574,1325800,4,"Screenplay"
225574,1336188,8,"Makeup Department Head"
225574,1336189,9,"Property Master"
225574,1336190,7,"Art Department Coordinator"
225574,1336191,7,"Set Designer"
225574,1336192,8,"Costume Supervisor"
225574,1336193,8,"Set Costumer"
225574,1336194,8,"Set Costumer"
225574,1336195,9,"Transportation Captain"
225574,1336196,9,"Transportation Co-Captain"
225574,1336197,6,"Music Editor"
225574,1393387,10,"Special Effects Supervisor"
225574,1393455,2,"Script Supervisor"
225574,1533101,6,"Music Supervisor"
60304,3965,3,"Casting"
60304,3989,8,"Costume Design"
60304,10754,7,"Production Design"
60304,40751,7,"Art Direction"
60304,23659,3,"Producer"
60304,21846,7,"Set Decoration"
60304,24164,7,"Supervising Art Director"
60304,36924,7,"Art Direction"
60304,42633,5,"Editor"
60304,36224,1,"Director of Photography"
60304,54777,3,"Casting"
60304,55710,3,"Producer"
60304,72268,6,"Original Music Composer"
60304,76927,2,"Director"
60304,76927,3,"Producer"
60304,76927,4,"Screenplay"
60304,231825,3,"Producer"
60304,231826,4,"Screenplay"
60304,1034748,3,"Casting"
60304,1404549,2,"Script Supervisor"
60304,1406774,7,"Art Department Coordinator"
60304,1412756,9,"Visual Effects Editor"
60304,1456696,9,"Compositors"
60304,1723719,9,"Stunts"
46529,3718,3,"Executive Producer"
46529,298,3,"Executive Producer"
46529,865,3,"Producer"
46529,894,6,"Original Music Composer"
46529,3113,1,"Director of Photography"
46529,3965,3,"Casting"
46529,18923,4,"Screenplay"
46529,18924,4,"Screenplay"
46529,20223,3,"Executive Producer"
46529,40256,2,"Director"
46529,42633,5,"Editor"
46529,11095,3,"Producer"
46529,60284,8,"Costume Design"
46529,60283,7,"Production Design"
46529,62722,3,"Executive Producer"
46529,149495,4,"Screenplay"
46529,237188,4,"Novel"
46529,237189,4,"Novel"
46529,960407,5,"Editor"
46529,1034748,3,"Casting"
46529,1076510,10,"Visual Effects"
46529,1123330,3,"Producer"
300671,2215,3,"Casting"
300671,647,1,"Director of Photography"
300671,865,2,"Director"
300671,865,3,"Producer"
300671,950,5,"Editor"
300671,5673,7,"Art Direction"
300671,10950,3,"Producer"
300671,7848,7,"Production Design"
300671,8527,8,"Costume Design"
300671,10119,3,"Executive Producer"
300671,40802,8,"Hair Designer"
300671,40802,8,"Makeup Designer"
300671,42034,6,"Sound Re-Recording Mixer"
300671,21801,6,"Music Editor"
300671,62722,3,"Executive Producer"
300671,62723,5,"Digital Intermediate"
300671,64855,5,"First Assistant Editor"
300671,73916,6,"ADR & Dubbing"
300671,557443,3,"Line Producer"
300671,929145,6,"Original Music Composer"
300671,1008115,7,"Supervising Art Director"
300671,1177364,1,"Steadicam Operator"
300671,1187163,11,"Gaffer"
300671,1263443,6,"Sound Designer"
300671,1324462,8,"Costume Supervisor"
300671,1335543,7,"Greensman"
300671,1338113,1,"Camera Operator"
300671,1338372,6,"Foley"
300671,1338387,3,"Casting"
300671,1338482,6,"Sound Effects Editor"
300671,1341138,6,"Sound Re-Recording Mixer"
300671,1345596,5,"Dialogue Editor"
300671,1357061,6,"Sound Designer"
300671,1367493,6,"Foley"
300671,1377215,9,"Property Master"
300671,1378236,10,"Visual Effects Supervisor"
300671,1378695,6,"Supervising Sound Editor"
300671,1378696,6,"Supervising Sound Editor"
300671,1401893,9,"Visual Effects Editor"
300671,1402096,1,"Camera Operator"
300671,1403488,5,"Digital Intermediate"
300671,1408371,7,"Art Direction"
300671,1415959,8,"Assistant Costume Designer"
300671,1425978,6,"Sound Re-Recording Mixer"
300671,1434559,9,"Armorer"
300671,1447209,3,"Co-Producer"
300671,1465193,4,"Screenplay"
300671,1465194,4,"Book"
300671,1481552,3,"Casting Associate"
300671,1481560,3,"Casting Associate"
300671,1485682,9,"Sound Recordist"
300671,1508409,5,"Editor"
300671,1519298,11,"Gaffer"
300671,1530705,6,"Sound Effects Editor"
300671,1530722,1,"First Assistant Camera"
300671,1530868,8,"Makeup Artist"
300671,1537509,1,"First Assistant Camera"
300671,1543893,1,"First Assistant Camera"
300671,1546875,6,"Foley"
300671,1556505,10,"Special Effects Supervisor"
300671,1570217,10,"Special Effects Supervisor"
300671,1571979,1,"First Assistant Camera"
300671,1578403,7,"Art Department Coordinator"
300671,1579398,9,"Armorer"
300671,1579400,8,"Assistant Costume Designer"
300671,1579401,8,"Set Costumer"
300671,1579402,8,"Set Costumer"
300671,1579403,1,"Camera Operator"
300671,1579404,1,"Still Photographer"
300671,1579406,7,"Art Department Coordinator"
300671,1579408,9,"Property Master"
300671,1579409,7,"Set Decoration"
300671,1579410,7,"Construction Coordinator"
300671,1579411,9,"Special Effects Coordinator"
300671,1579412,10,"Visual Effects Producer"
300671,1579413,10,"Visual Effects Supervisor"
300671,1579414,9,"Sound Recordist"
300671,1579415,8,"Makeup Artist"
300671,1626072,3,"Executive Producer"
300671,1636641,11,"Best Boy Electrician"
228326,278,6,"Original Music Composer"
228326,10828,3,"Producer"
228326,45848,3,"Casting"
228326,43092,4,"Writer"
228326,1265056,2,"Director"
228326,1265056,4,"Writer"
228326,1453929,10,"Animation"
228326,1453944,11,"Lighting Artist"
228326,1455728,9,"Score Engineer"
228326,1459734,10,"Animation"
228326,1459736,10,"Animation"
228326,1460472,10,"Animation"
228326,1776008,10,"Character Designer"
228326,1835270,3,"Producer"
228326,1835276,5,"Editor"
228326,1835286,7,"Production Design"
71552,21747,7,"Production Design"
71552,27266,7,"Set Decoration"
71552,20382,5,"Editor"
71552,21584,4,"Screenplay"
71552,53012,6,"Original Music Composer"
71552,56324,1,"Director of Photography"
71552,60946,3,"Casting"
71552,68843,2,"Director"
71552,68844,2,"Director"
71552,1011958,7,"Art Direction"
71552,1336716,10,"Visual Effects Supervisor"
216282,1296,3,"Executive Producer"
216282,6041,6,"Original Music Composer"
216282,6044,3,"Casting"
216282,9440,6,"Foley"
216282,11814,3,"Producer"
216282,14764,6,"Sound Designer"
216282,18921,9,"Visual Effects Editor"
216282,21140,5,"Editor"
216282,47102,1,"Director of Photography"
216282,46083,7,"Production Design"
216282,47365,3,"Executive Producer"
216282,52456,3,"Casting Associate"
216282,57430,3,"Executive Producer"
216282,62724,7,"Art Direction"
216282,63673,7,"Set Decoration"
216282,93214,2,"Director"
216282,587803,8,"Costume Design"
216282,969283,3,"Executive Producer"
216282,1031810,6,"Sound Effects Editor"
216282,1076157,10,"Visual Effects Producer"
216282,1178584,4,"Writer"
216282,1182349,3,"Executive Producer"
216282,1242779,3,"Executive Producer"
216282,1242779,3,"Unit Production Manager"
216282,1310823,7,"Set Designer"
216282,1339439,7,"Art Department Coordinator"
216282,1342657,6,"Sound Designer"
216282,1345268,6,"Music Editor"
216282,1350252,10,"Visual Effects Producer"
216282,1378228,6,"Sound Re-Recording Mixer"
216282,1386904,7,"Set Designer"
216282,1392629,10,"Visual Effects Supervisor"
216282,1394278,10,"Visual Effects Supervisor"
216282,1395014,9,"Property Master"
216282,1395023,6,"Sound Effects Editor"
216282,1396802,9,"Visual Effects Editor"
216282,1398118,7,"Construction Coordinator"
216282,1399856,7,"Art Direction"
216282,1399857,8,"Makeup Department Head"
216282,1399858,3,"Production Supervisor"
216282,1399859,7,"Leadman"
216282,1399860,7,"Sculptor"
216282,1399861,6,"Sound Re-Recording Mixer"
216282,1399862,5,"Dialogue Editor"
216282,1399863,9,"Special Effects Coordinator"
216282,1399864,10,"Visual Effects Supervisor"
216282,1399865,10,"Visual Effects Supervisor"
216282,1399866,9,"Visual Effects Editor"
216282,1399867,9,"Visual Effects Editor"
216282,1399868,10,"Visual Effects Producer"
216282,1399869,10,"Visual Effects Producer"
216282,1399870,10,"Visual Effects Producer"
216282,1399871,10,"Visual Effects Producer"
216282,1399872,10,"Visual Effects Producer"
216282,1399873,9,"Visual Effects Art Director"
216282,1399874,9,"Stunt Coordinator"
216282,1399875,1,"Camera Operator"
216282,1399875,1,"Steadicam Operator"
216282,1399876,1,"Still Photographer"
216282,1399877,1,"Camera Operator"
216282,1399878,1,"Additional Camera"
216282,1399882,8,"Set Costumer"
216282,1399883,8,"Set Costumer"
216282,1399884,8,"Set Costumer"
216282,1399885,8,"Set Costumer"
216282,1399886,8,"Set Costumer"
216282,1399887,8,"Costume Supervisor"
216282,1399888,5,"Digital Intermediate"
216282,1399889,6,"Music Editor"
216282,1399890,9,"Transportation Coordinator"
216282,1399891,3,"Location Manager"
216282,1399892,2,"Script Supervisor"
216282,1399893,3,"Location Manager"
216282,1399894,3,"Publicist"
216282,1399899,1,"Helicopter Camera"
216282,1403421,2,"Script Supervisor"
216282,1407019,9,"Visual Effects Editor"
216282,1437719,2,"Script Supervisor"
216282,1455463,10,"Visual Development"
216282,1793316,9,"Post Production Supervisor"
216282,1793319,3,"Casting Assistant"
205587,153,6,"Original Music Composer"
205587,492,1,"Director of Photography"
205587,1296,3,"Executive Producer"
205587,3223,3,"Executive Producer"
205587,3989,8,"Costume Design"
205587,10574,5,"Editor"
205587,5328,3,"Casting"
205587,19689,3,"Casting"
205587,21103,6,"Sound Designer"
205587,21103,6,"Supervising Sound Editor"
205587,21103,6,"Sound Re-Recording Mixer"
205587,27151,3,"Executive Producer"
205587,37162,3,"Producer"
205587,42994,2,"Director"
205587,42994,3,"Producer"
205587,42994,4,"Story"
205587,113097,6,"Sound Designer"
205587,113097,6,"Sound Re-Recording Mixer"
205587,60193,7,"Production Design"
205587,62739,3,"Executive Producer"
205587,74315,4,"Screenplay"
205587,74315,4,"Story"
205587,970192,7,"Set Decoration"
205587,979152,3,"Producer"
205587,1281388,4,"Screenplay"
205587,1293834,3,"Associate Producer"
205587,1331648,8,"Hair Department Head"
205587,1341813,6,"Music Editor"
205587,1392603,6,"Sound Editor"
205587,1395024,6,"Sound Re-Recording Mixer"
205587,1399061,5,"Dialogue Editor"
205587,1400534,1,"Still Photographer"
205587,1406894,3,"Production Supervisor"
205587,1412702,6,"Sound Effects Editor"
205587,1415333,8,"Makeup Department Head"
205587,1418491,2,"Script Supervisor"
205587,1457935,9,"Compositors"
205587,1547309,6,"Production Sound Mixer"
205587,1556315,9,"Special Effects Coordinator"
38579,376,3,"Executive Producer"
38579,2043,3,"Producer"
38579,9645,1,"Director of Photography"
38579,9250,3,"Executive Producer"
38579,11812,3,"Executive Producer"
38579,15005,5,"Editor"
38579,45848,3,"Casting"
38579,23415,8,"Costume Design"
38579,24192,6,"Music Supervisor"
38579,29011,4,"Writer"
38579,29012,4,"Writer"
38579,46076,2,"Director"
38579,49911,6,"Original Music Composer"
38579,53813,7,"Production Design"
38579,1454410,10,"VFX Supervisor"
38579,1455463,10,"Visual Effects"
38579,1527657,6,"Music Supervisor"
38579,1529604,7,"Set Decoration"
38579,1529605,3,"Executive Producer"
44603,190,2,"Director"
44603,15730,4,"Screenplay"
72710,3498,3,"Executive Producer"
72710,6044,3,"Casting"
72710,6468,3,"Producer"
72710,8685,4,"Screenplay"
72710,8685,2,"Director"
72710,8576,6,"Music"
72710,13000,1,"Director of Photography"
72710,20567,3,"Executive Producer"
72710,56856,3,"Producer"
72710,56856,4,"Novel"
72710,62238,3,"Executive Producer"
72710,71556,3,"Executive Producer"
72710,406204,8,"Makeup Department Head"
72710,566958,3,"Producer"
72710,566962,3,"Producer"
72710,963843,7,"Art Direction"
72710,1119658,10,"VFX Artist"
72710,1193620,8,"Costume Design"
72710,1304298,8,"Makeup Artist"
316152,495,3,"Casting"
316152,1890,7,"Production Design"
316152,4061,8,"Costume Design"
316152,4280,5,"Editor"
316152,4446,3,"Producer"
316152,11508,7,"Supervising Art Director"
316152,17147,5,"Editor"
316152,21655,1,"Director of Photography"
316152,19282,3,"Producer"
316152,21984,7,"Set Decoration"
316152,23964,2,"Director"
316152,23964,3,"Producer"
316152,23964,4,"Writer"
316152,41592,7,"Art Direction"
316152,40141,6,"Supervising Sound Editor"
316152,40141,6,"Sound Re-Recording Mixer"
316152,92376,6,"Foley"
316152,95142,8,"Makeup Department Head"
316152,928329,8,"Assistant Costume Designer"
316152,928952,6,"Foley"
316152,959055,9,"Visual Effects Editor"
316152,1015965,8,"Makeup Artist"
316152,1084753,1,"Camera Operator"
316152,1084753,9,"Second Unit Cinematographer"
316152,1127474,1,"Additional Camera"
316152,1319843,8,"Hairstylist"
316152,1337656,3,"Casting"
316152,1347755,6,"Music Editor"
316152,1392245,1,"Still Photographer"
316152,1395024,6,"Sound Re-Recording Mixer"
316152,1402713,9,"Special Effects Coordinator"
316152,1403389,8,"Hair Department Head"
316152,1410114,8,"Set Costumer"
316152,1412208,8,"Costume Supervisor"
316152,1415475,10,"Visual Effects Producer"
316152,1418052,8,"Key Hair Stylist"
316152,1423844,1,"Additional Camera"
316152,1428227,8,"Set Costumer"
316152,1442116,7,"Art Department Coordinator"
316152,1445479,5,"Dialogue Editor"
316152,1458580,10,"Visual Effects Supervisor"
316152,1463798,8,"Set Costumer"
316152,1465624,8,"Wigmaker"
316152,1484968,7,"Art Direction"
316152,1490951,11,"Gaffer"
316152,1533516,6,"Music"
316152,1560966,1,"Steadicam Operator"
316152,1580854,10,"Visual Effects Coordinator"
316152,1609856,10,"Visual Effects Supervisor"
316152,1630612,8,"Set Costumer"
316152,1630904,9,"Visual Effects Editor"
316152,1651765,6,"Foley"
316152,1660711,3,"Casting Associate"
316152,1722478,4,"Story"
316152,1722483,3,"Casting Associate"
316152,1722485,2,"Script Supervisor"
316152,1722486,9,"Armorer"
316152,1722487,6,"Music Supervisor"
316152,1722488,8,"Assistant Costume Designer"
316152,1722489,8,"Seamstress"
316152,1722490,8,"Set Costumer"
316152,1722491,11,"Rigging Gaffer"
316152,1722494,10,"Visual Effects Coordinator"
316152,1722495,10,"Visual Effects Coordinator"
316152,1722496,9,"Visual Effects Editor"
316152,1722497,10,"Visual Effects Producer"
316152,1722499,6,"ADR & Dubbing"
316152,1722504,9,"Sound Recordist"
316152,1722505,8,"Key Hair Stylist"
316152,1722511,5,"Digital Intermediate"
316152,1722512,5,"First Assistant Editor"
241554,37,6,"Original Music Composer"
241554,2031,3,"Casting"
241554,2532,3,"Casting"
241554,4869,5,"Editor"
241554,4909,7,"Set Decoration"
241554,25140,7,"Production Design"
241554,17630,3,"Producer"
241554,21036,3,"Producer"
241554,32490,8,"Hairstylist"
241554,32451,1,"Director of Photography"
241554,50462,8,"Costume Design"
241554,59521,2,"Director"
241554,92376,6,"Foley"
241554,92389,6,"Sound Effects Editor"
241554,142157,9,"Stunt Coordinator"
241554,930016,6,"Sound Designer"
241554,930016,6,"Supervising Sound Editor"
241554,932432,4,"Writer"
241554,962489,3,"Producer"
241554,995189,1,"Camera Operator"
241554,1015645,7,"Art Direction"
241554,1193621,9,"Property Master"
241554,1276559,3,"Executive Producer"
241554,1321372,8,"Makeup Department Head"
241554,1332202,8,"Makeup Artist"
241554,1336194,8,"Set Costumer"
241554,1377223,10,"Visual Effects Supervisor"
241554,1378672,7,"Construction Coordinator"
241554,1380443,5,"Dialogue Editor"
241554,1391583,1,"Still Photographer"
241554,1393387,9,"Special Effects Coordinator"
241554,1399471,1,"Camera Operator"
241554,1399473,1,"Camera Operator"
241554,1402026,6,"ADR & Dubbing"
241554,1406780,1,"Helicopter Camera"
241554,1407734,10,"Visual Effects Supervisor"
241554,1407735,10,"Visual Effects Producer"
241554,1409237,10,"Animation Supervisor"
241554,1414922,6,"Sound Effects Editor"
241554,1416820,11,"Gaffer"
241554,1457935,9,"Compositors"
241554,1459905,10,"Visual Effects Producer"
241554,1464011,10,"Visual Effects Producer"
241554,1496405,8,"Hairstylist"
241554,1496408,5,"Dialogue Editor"
